ASGS_Structure,Census_Code_2021,AGSS_Code_2021,Census_Name_2021,Area sqkm
SED,SED52604,52604,Joondalup (North Metropolitan),31.4464
SED,SED52702,52702,Kalamunda (East Metropolitan),447.3285
SED,SED52803,52803,Kalgoorlie (Mining and Pastoral),554708.8077
SED,SED52903,52903,Kimberley (Mining and Pastoral),533782.3541
SED,SED53004,53004,Kingsley (North Metropolitan),27.2901
SED,SED53105,53105,Kwinana (South Metropolitan),148.5573
SED,SED53204,53204,Landsdale (North Metropolitan),25.7208
SED,SED53306,53306,Mandurah (South West),46.4536
SED,SED53402,53402,Maylands (East Metropolitan),19.9724
SED,SED53502,53502,Midland (East Metropolitan),64.4625
SED,SED53602,53602,Mirrabooka (East Metropolitan),23.8411
SED,SED53701,53701,Moore (Agricultural),78755.478
SED,SED53802,53802,Morley (East Metropolitan),20.397
SED,SED53902,53902,Mount Lawley (East Metropolitan),17.7395
SED,SED54006,54006,Murray-Wellington (South West),4238.6065
SED,SED54104,54104,Nedlands (North Metropolitan),23.6172
SED,SED54203,54203,North West Central (Mining and Pastoral),815140.1096
SED,SED54304,54304,Perth (North Metropolitan),20.5556
SED,SED54403,54403,Pilbara (Mining and Pastoral),291656.1076
SED,SED54505,54505,Riverton (South Metropolitan),22.7954
SED,SED54605,54605,Rockingham (South Metropolitan),49.3677
SED,SED54701,54701,Roe (Agricultural),105014.5674
SED,SED54804,54804,Scarborough (North Metropolitan),21.1435
SED,SED54905,54905,South Perth (South Metropolitan),19.224
SED,SED55005,55005,Southern River (South Metropolitan),34.9144
SED,SED55102,55102,Swan Hills (East Metropolitan),1333.1409
SED,SED55202,55202,Thornlie (East Metropolitan),27.8497
SED,SED55306,55306,Vasse (South West),2647.0937
SED,SED55405,55405,Victoria Park (South Metropolitan),22.079
SED,SED55504,55504,Wanneroo (North Metropolitan),447.8325
SED,SED55605,55605,Warnbro (South Metropolitan),92.0389
SED,SED55706,55706,Warren-Blackwood (South West),22961.4648
SED,SED55802,55802,West Swan (East Metropolitan),126.147
SED,SED55905,55905,Willagee (South Metropolitan),35.2887
SED,SED59494,59494,No usual address (WA),0
SED,SED59797,59797,Migratory - Offshore - Shipping (WA),0
SED,SED60105,60105,Bass (Launceston),22.9001
SED,SED60106,60106,Bass (McIntyre),5227.17
SED,SED60113,60113,Bass (Rosevears),702.5765
SED,SED60115,60115,Bass (Windermere),2032.7385
SED,SED60207,60207,Braddon (Mersey),708.5249
SED,SED60208,60208,Braddon (Montgomery),1508.5915
SED,SED60209,60209,Braddon (Murchison),19151.4693
SED,SED60301,60301,Clark (Derwent),25.0999
SED,SED60302,60302,Clark (Elwick),98.2686
SED,SED60303,60303,Clark (Hobart),62.4745
SED,SED60304,60304,Clark (Huon),43.7539
SED,SED60310,60310,Clark (Nelson),63.2852
SED,SED60404,60404,Franklin (Huon),6116.8492
SED,SED60410,60410,Franklin (Nelson),16.807
SED,SED60411,60411,Franklin (Pembroke),30.9919
SED,SED60414,60414,Franklin (Rumney),240.2271
SED,SED60501,60501,Lyons (Derwent),12154.0066
